order_detail_id,order_id,product_id,quantity,unit_price
3185,1899,131,1,10.55
3186,1900,337,1,346.38
3187,1901,210,2,55.17
3188,1901,355,1,118.12
3189,1901,377,2,544.96
3190,1902,204,3,62.98
3191,1902,469,1,394.28
3192,1903,5,1,232.47
3193,1904,229,2,47.02
3194,1905,394,1,422.51
3195,1905,180,2,126.79
3196,1906,154,2,51.73
3197,1907,26,2,98.58
3198,1907,361,2,287.22
3199,1908,385,1,159.66
3200,1908,129,2,28.58
3201,1909,167,1,50.64
3202,1910,205,1,66.93
3203,1911,429,1,186.44
3204,1912,105,1,76.79
3205,1913,495,2,113.69
3206,1913,132,1,27.44
3207,1914,371,1,269.38
3208,1914,267,1,36.13
3209,1914,36,1,110.83
3210,1915,397,1,359.49
3211,1915,317,1,307.50
3212,1916,457,1,642.46
3213,1916,95,2,14.65
3214,1916,5,2,232.47
3215,1917,472,2,219.94
3216,1917,353,1,88.37
3217,1918,324,1,116.05
3218,1919,116,1,42.34
3219,1920,499,1,129.75
3220,1920,471,1,82.98
3221,1921,307,1,597.36
3222,1921,77,1,44.81
3223,1921,53,2,204.01
3224,1921,186,3,138.53
3225,1922,144,1,16.90
3226,1923,52,2,49.59
3227,1923,30,1,117.65
3228,1924,454,2,601.90
3229,1924,369,1,252.00
3230,1924,395,1,217.38
3231,1924,214,1,27.81
3232,1925,76,3,53.05
3233,1926,500,3,57.90
3234,1927,489,1,130.31
3235,1928,158,1,59.52
3236,1929,215,1,79.23
3237,1930,341,1,212.87
3238,1930,378,1,570.06
3239,1931,414,1,24.19
3240,1932,219,1,46.53
3241,1932,452,1,579.93
3242,1933,144,1,16.90
3243,1934,202,1,92.20
3244,1935,284,2,246.84
3245,1936,10,1,115.46
3246,1937,240,2,28.12
3247,1937,55,3,246.55
3248,1938,131,1,10.55
3249,1939,49,1,104.81
3250,1940,132,1,27.44
3251,1940,344,1,34.25
3252,1940,40,1,15.94
3253,1940,420,3,19.28
3254,1941,494,1,32.20
3255,1942,406,1,93.50
3256,1942,31,1,77.88
3257,1943,374,1,286.35
3258,1943,234,2,48.18
3259,1944,104,3,128.29
3260,1945,152,1,86.22
3261,1946,374,1,286.35
3262,1946,401,2,37.16
3263,1946,319,1,784.59
3264,1946,95,1,14.65
3265,1947,252,1,40.33
3266,1948,333,1,59.89
3267,1949,55,2,246.55
3268,1950,176,1,92.15
3269,1950,245,1,28.04
3270,1951,192,2,40.57
3271,1951,63,1,58.22
3272,1951,87,1,39.01
3273,1951,307,3,597.36
3274,1952,292,2,120.28
3275,1953,375,1,354.93
3276,1953,100,1,56.23
3277,1954,111,1,136.06
3278,1954,110,1,121.78
3279,1955,102,1,99.36
3280,1956,85,2,21.11
3281,1956,229,1,47.02
3282,1957,339,1,364.34
3283,1958,483,2,40.84
3284,1959,428,2,30.34
3285,1960,13,3,286.46
3286,1961,153,1,56.30
3287,1961,393,1,69.55
3288,1962,133,1,14.31
3289,1963,42,1,105.97
3290,1963,168,2,40.42
3291,1964,272,1,59.48
3292,1965,334,1,259.26
3293,1965,495,1,113.69
3294,1965,129,2,28.58
3295,1965,223,1,47.33
3296,1966,178,1,120.13
3297,1967,389,1,333.06
3298,1968,242,2,5.82
3299,1969,46,3,60.67
3300,1970,44,1,89.15
3301,1971,376,1,215.26
3302,1971,42,2,105.97
3303,1971,196,2,96.67
3304,1972,30,1,117.65
3305,1973,24,1,76.15
3306,1974,493,1,80.27
3307,1974,410,1,34.98
3308,1975,318,1,484.99
3309,1976,266,1,42.93
3310,1976,222,2,62.16
3311,1976,30,1,117.65
3312,1977,298,2,71.38
3313,1978,464,1,621.22
3314,1979,279,1,239.69
3315,1979,14,1,132.18
3316,1980,130,1,20.60
3317,1981,125,1,88.48
3318,1982,297,1,248.41
3319,1982,10,1,115.46
3320,1983,469,1,394.28
3321,1983,220,2,31.43
3322,1984,353,1,88.37
3323,1984,272,2,59.48
3324,1985,246,1,4.66
3325,1986,435,1,296.47
3326,1986,187,1,82.70
3327,1987,413,1,39.71
3328,1987,402,1,82.12
3329,1988,494,1,32.20
3330,1989,255,3,50.77
3331,1989,125,3,88.48
3332,1990,440,3,176.75
3333,1991,48,1,36.80
3334,1992,206,2,54.32
3335,1992,153,1,56.30
3336,1992,109,1,113.84
3337,1992,404,2,20.75
3338,1993,92,2,40.26
3339,1993,308,1,206.57
3340,1993,95,1,14.65
3341,1994,343,1,206.69
3342,1995,458,1,272.71
3343,1995,174,1,61.34
3344,1995,156,1,80.68
3345,1995,447,2,162.77
3346,1996,219,1,46.53
3347,1997,23,1,218.26
3348,1998,448,2,99.89
3349,1999,329,2,244.97
3350,1999,431,1,306.08
3351,1999,154,3,51.73
3352,1999,32,1,52.84
3353,2000,499,1,129.75
3354,2000,430,1,69.93
3355,2001,317,1,307.50
3356,2001,91,1,45.60
3357,2002,216,1,88.25
3358,2003,163,1,78.81
3359,2003,284,1,246.84
3360,2004,71,1,223.27
3361,2005,221,2,24.54
3362,2006,39,1,109.97
3363,2006,362,3,78.14
3364,2007,427,1,30.76
3365,2007,85,1,21.11
3366,2008,44,1,89.15
3367,2008,234,1,48.18
3368,2009,221,2,24.54
3369,2010,307,3,597.36
3370,2011,258,1,48.92
3371,2012,203,2,17.08
3372,2012,264,1,12.49
3373,2012,213,1,82.46
3374,2013,209,1,29.12
3375,2014,186,1,138.53
3376,2014,56,1,29.26
3377,2014,77,1,44.81
3378,2015,57,2,142.95
3379,2016,316,2,508.47
3380,2016,237,1,9.94
3381,2017,478,3,26.87
3382,2017,227,1,42.22
3383,2018,172,1,49.15
3384,2018,42,2,105.97
3385,2019,272,1,59.48
3386,2019,99,1,77.43
3387,2020,492,1,164.62
3388,2021,313,1,164.16
3389,2021,188,2,99.19
3390,2022,8,1,104.03
3391,2022,375,3,354.93
3392,2023,203,2,17.08
3393,2024,119,2,168.60
3394,2025,143,2,20.88
3395,2025,380,3,138.31
3396,2026,73,1,230.06
3397,2026,21,1,130.17
3398,2026,129,3,28.58
3399,2026,117,1,124.72
3400,2027,32,1,52.84
3401,2027,190,1,73.09
3402,2028,25,3,155.12
3403,2029,463,2,353.85
3404,2029,51,1,198.34
3405,2030,363,2,303.30
3406,2031,496,1,142.40
3407,2031,55,1,246.55
3408,2031,178,1,120.13
3409,2032,66,1,98.20
3410,2032,206,1,54.32
3411,2033,136,1,42.39
3412,2034,332,1,86.56
3413,2034,102,1,99.36
3414,2034,283,1,273.48
3415,2034,301,2,512.90
3416,2035,25,1,155.12
3417,2036,432,2,185.19
3418,2037,389,1,333.06
3419,2038,258,1,48.92
3420,2039,475,1,425.74
3421,2039,421,3,99.61
3422,2040,83,1,54.76
3423,2041,111,1,136.06
3424,2042,477,3,167.67
3425,2043,492,1,164.62
3426,2044,8,2,104.03
3427,2045,350,1,280.31
3428,2045,117,1,124.72
3429,2046,451,1,402.18
3430,2047,351,1,425.84
3431,2048,322,2,735.88
3432,2049,497,1,123.88
3433,2050,396,1,145.05
3434,2050,150,1,43.55
3435,2050,433,2,138.48
3436,2051,25,1,155.12
3437,2052,336,1,205.34
3438,2053,409,1,101.28
3439,2054,379,1,581.13
3440,2054,159,3,76.18
3441,2055,190,1,73.09
3442,2055,219,1,46.53
3443,2056,364,2,39.94
3444,2057,380,1,138.31
3445,2058,113,3,14.89
3446,2059,449,1,80.90
3447,2060,2,1,221.08
3448,2061,172,1,49.15
3449,2062,213,1,82.46
3450,2063,310,2,68.17
3451,2064,1,1,214.47
3452,2064,31,1,77.88
3453,2065,47,1,84.21
3454,2065,374,1,286.35
3455,2065,30,1,117.65
3456,2065,417,1,101.72
3457,2066,333,2,59.89
3458,2066,247,3,46.82
3459,2066,289,1,92.81
3460,2066,33,3,109.42
3461,2067,361,1,287.22
3462,2068,478,1,26.87
3463,2068,402,3,82.12
3464,2069,186,1,138.53
3465,2070,480,1,120.54
3466,2071,428,1,30.34
3467,2072,153,2,56.30
3468,2073,147,1,10.83
3469,2074,430,2,69.93
3470,2075,23,1,218.26
3471,2075,130,1,20.60
3472,2076,406,2,93.50
3473,2076,273,1,59.91
3474,2077,132,1,27.44
3475,2078,158,1,59.52
3476,2078,421,1,99.61
3477,2079,326,1,121.01
3478,2080,391,1,117.56
3479,2080,384,2,141.68
3480,2081,360,3,423.31
3481,2082,295,1,229.34
3482,2083,320,1,677.02
3483,2083,339,1,364.34
3484,2084,295,2,229.34
3485,2085,326,1,121.01
3486,2086,224,2,29.97
3487,2087,290,1,193.55
3488,2087,202,2,92.20
3489,2088,434,1,141.47
3490,2088,154,1,51.73
3491,2088,374,2,286.35
3492,2089,211,1,63.71
3493,2090,261,1,32.43
3494,2091,316,1,508.47
3495,2092,452,2,579.93
3496,2092,291,1,264.92
3497,2093,451,2,402.18
3498,2093,472,1,219.94
3499,2093,131,1,10.55
3500,2094,292,3,120.28
3501,2095,167,1,50.64
3502,2096,51,2,198.34
3503,2096,104,1,128.29
3504,2096,73,1,230.06
3505,2096,177,1,149.64
3506,2097,154,2,51.73
3507,2097,489,1,130.31
3508,2097,205,1,66.93
3509,2098,115,1,178.05
3510,2099,365,3,476.93
3511,2100,239,1,41.19
3512,2100,486,1,116.48
3513,2101,435,1,296.47
3514,2102,3,1,129.57
3515,2102,62,2,125.52
3516,2103,298,1,71.38
3517,2104,214,1,27.81
3518,2105,110,1,121.78
3519,2105,131,2,10.55
3520,2106,397,2,359.49
3521,2106,235,1,49.04
3522,2106,291,1,264.92
3523,2106,477,1,167.67
3524,2107,495,1,113.69
3525,2107,234,1,48.18
3526,2107,23,1,218.26
3527,2107,238,1,12.46
3528,2108,469,1,394.28
3529,2109,5,2,232.47
3530,2110,381,1,447.95
3531,2111,183,1,83.32
3532,2111,281,1,90.30
3533,2112,318,1,484.99
3534,2113,251,2,46.80
3535,2113,24,1,76.15
3536,2114,34,2,99.21
3537,2115,103,1,174.26
3538,2115,280,2,43.71
3539,2115,270,1,58.55
3540,2116,304,3,95.30
3541,2117,69,2,146.31
3542,2118,250,1,32.30
3543,2119,427,1,30.76
3544,2119,145,2,21.39
3545,2120,204,1,62.98
3546,2121,13,1,286.46
3547,2121,419,2,108.40
3548,2122,295,1,229.34
3549,2122,474,1,50.10
3550,2123,404,2,20.75
3551,2124,211,1,63.71
3552,2124,366,1,65.64
3553,2125,333,1,59.89
3554,2126,12,1,173.91
3555,2127,319,1,784.59
3556,2127,123,1,14.01
3557,2127,295,2,229.34
3558,2128,119,1,168.60
3559,2128,5,2,232.47
3560,2129,451,1,402.18
3561,2130,45,3,42.32
3562,2131,478,2,26.87
3563,2132,23,1,218.26
3564,2132,342,1,118.99
3565,2133,125,2,88.48
3566,2133,408,2,71.62
3567,2133,338,1,44.71
3568,2134,348,1,259.09
3569,2135,90,1,65.00
3570,2136,71,3,223.27
3571,2136,307,2,597.36
3572,2136,265,1,73.53
3573,2136,136,3,42.39
3574,2137,98,1,73.99
3575,2137,120,2,54.47
3576,2137,428,2,30.34
3577,2138,356,1,293.31
3578,2139,238,1,12.46
3579,2139,432,1,185.19
3580,2139,424,1,10.97
3581,2140,419,1,108.40
3582,2141,456,3,615.12
3583,2141,271,1,31.51
3584,2142,260,1,8.79
3585,2143,356,1,293.31
3586,2143,69,2,146.31
3587,2144,389,3,333.06
3588,2145,94,1,28.45
3589,2145,2,1,221.08
3590,2146,362,1,78.14
3591,2146,29,1,113.72
3592,2146,387,3,487.63
3593,2147,119,1,168.60
3594,2148,141,1,37.15
3595,2149,142,2,18.32
3596,2149,305,1,188.86
3597,2150,362,1,78.14
3598,2150,290,1,193.55
3599,2150,76,1,53.05
3600,2151,159,1,76.18
3601,2152,93,1,62.19
3602,2153,184,1,38.05
3603,2153,16,1,286.75
3604,2154,59,1,23.51
3605,2154,33,2,109.42
3606,2155,156,1,80.68
3607,2156,8,2,104.03
3608,2156,494,1,32.20
3609,2157,462,3,729.07
3610,2158,227,2,42.22
3611,2159,383,1,145.44
3612,2160,256,2,118.62
3613,2161,464,1,621.22
3614,2161,307,3,597.36
3615,2162,119,1,168.60
3616,2163,166,1,22.73
3617,2164,230,1,33.40
3618,2165,496,2,142.40
3619,2166,303,1,469.19
3620,2167,158,2,59.52
3621,2168,207,1,45.80
3622,2169,226,1,53.93
3623,2169,220,1,31.43
3624,2169,329,1,244.97
3625,2169,210,1,55.17
3626,2170,193,1,136.18
3627,2171,442,1,115.68
3628,2171,41,1,102.69
3629,2171,39,1,109.97
3630,2171,14,2,132.18
3631,2172,207,1,45.80
3632,2172,168,1,40.42
3633,2172,359,3,172.56
3634,2172,192,3,40.57
3635,2173,359,1,172.56
3636,2173,319,1,784.59
3637,2174,452,1,579.93
3638,2175,497,1,123.88
3639,2176,156,2,80.68
3640,2176,90,1,65.00
3641,2176,135,1,20.47
3642,2176,292,3,120.28
3643,2177,7,2,253.01
3644,2178,500,3,57.90
3645,2178,273,1,59.91
3646,2179,276,2,80.87
3647,2180,187,2,82.70
3648,2180,99,1,77.43
3649,2181,381,1,447.95
3650,2181,134,2,16.76
3651,2182,413,1,39.71
3652,2182,35,1,25.13
3653,2182,282,1,187.98
3654,2183,374,2,286.35
3655,2184,495,1,113.69
3656,2184,491,1,136.10
3657,2185,184,1,38.05
3658,2185,430,1,69.93
3659,2186,143,1,20.88
3660,2186,425,1,26.41
3661,2186,284,2,246.84
3662,2187,370,1,457.03
3663,2188,43,1,76.79
3664,2188,330,1,355.64
3665,2189,186,1,138.53
3666,2190,57,1,142.95
3667,2191,238,2,12.46
3668,2192,277,1,57.68
3669,2193,91,3,45.60
3670,2194,103,2,174.26
3671,2194,245,1,28.04
3672,2195,163,1,78.81
3673,2196,104,1,128.29
3674,2197,4,3,299.51
3675,2198,195,1,28.72
3676,2199,443,1,94.32
3677,2200,426,2,174.47
3678,2200,192,1,40.57
3679,2201,452,1,579.93
3680,2202,421,1,99.61
3681,2203,413,1,39.71
3682,2203,466,3,291.18
3683,2204,286,1,33.33
3684,2205,418,1,35.15
3685,2205,288,1,236.43
3686,2206,45,1,42.32
3687,2207,332,1,86.56
3688,2208,272,1,59.48
3689,2208,182,1,107.24
3690,2209,89,2,27.33
3691,2209,467,2,282.86
3692,2210,78,1,42.66
3693,2211,116,1,42.34
3694,2211,171,2,87.16
3695,2211,343,1,206.69
3696,2212,55,1,246.55
3697,2212,463,1,353.85
3698,2213,230,1,33.40
3699,2214,278,1,152.12
3700,2214,158,1,59.52
3701,2215,410,1,34.98
3702,2215,483,1,40.84
3703,2216,401,1,37.16
3704,2216,128,2,39.54
3705,2216,163,1,78.81
3706,2217,300,3,98.52
3707,2217,28,1,63.23
3708,2218,258,1,48.92
3709,2218,232,1,54.03
3710,2219,302,2,196.96
3711,2220,273,2,59.91
3712,2221,500,3,57.90
3713,2222,271,3,31.51
3714,2223,327,1,365.12
3715,2223,337,1,346.38
3716,2224,331,1,294.90
3717,2225,259,3,119.67
3718,2225,140,1,38.54
3719,2225,444,1,44.02
3720,2225,199,1,106.76
3721,2226,19,1,78.40
3722,2227,217,1,36.46
3723,2227,259,1,119.67
3724,2227,275,3,43.90
3725,2228,157,2,32.73
3726,2229,39,2,109.97
3727,2230,179,2,23.68
3728,2230,247,1,46.82
3729,2230,152,2,86.22
3730,2231,261,1,32.43
3731,2231,283,1,273.48
3732,2232,355,1,118.12
3733,2232,394,1,422.51
3734,2232,392,1,556.27
3735,2232,246,1,4.66
3736,2233,196,1,96.67
3737,2234,281,1,90.30
3738,2234,379,1,581.13
3739,2235,285,1,86.23
3740,2236,19,1,78.40
3741,2237,196,1,96.67
3742,2238,47,1,84.21
3743,2239,442,1,115.68
3744,2240,371,1,269.38
3745,2240,180,2,126.79
3746,2240,86,1,72.10
3747,2241,284,2,246.84
3748,2241,419,1,108.40
3749,2242,352,1,118.41
3750,2242,86,1,72.10
3751,2243,381,2,447.95
3752,2244,367,1,322.13
3753,2244,208,3,74.84
3754,2245,180,2,126.79
3755,2246,381,3,447.95
3756,2247,121,1,55.65
3757,2248,23,1,218.26
3758,2249,467,1,282.86
3759,2250,120,1,54.47
3760,2250,463,1,353.85
3761,2251,427,2,30.76
3762,2252,99,1,77.43
3763,2252,185,1,11.80
3764,2253,261,2,32.43
3765,2253,370,1,457.03
3766,2254,191,1,135.33
3767,2255,372,1,380.40
3768,2256,224,1,29.97
3769,2257,303,2,469.19
3770,2258,385,1,159.66
3771,2259,54,1,195.91
3772,2260,442,3,115.68
3773,2260,430,2,69.93
3774,2261,180,2,126.79
3775,2261,51,2,198.34
3776,2261,244,1,38.94
3777,2262,356,1,293.31
3778,2263,255,1,50.77
3779,2264,173,1,68.70
3780,2265,172,1,49.15
3781,2265,416,2,98.21
3782,2265,123,1,14.01
3783,2266,148,1,23.73
3784,2266,417,3,101.72
3785,2267,367,1,322.13
3786,2268,119,2,168.60
3787,2268,486,1,116.48
3788,2269,159,1,76.18
3789,2270,497,1,123.88
3790,2270,86,1,72.10
3791,2270,65,1,175.57
3792,2270,260,1,8.79
3793,2271,418,3,35.15
3794,2271,409,1,101.28
3795,2272,12,1,173.91
3796,2272,185,1,11.80
3797,2273,350,1,280.31
3798,2273,45,3,42.32
3799,2274,127,1,33.22
3800,2274,141,2,37.15
3801,2274,316,1,508.47
3802,2274,408,1,71.62
3803,2275,207,1,45.80
3804,2276,126,2,13.99
3805,2277,480,1,120.54
3806,2278,442,3,115.68
3807,2278,172,2,49.15
3808,2279,494,3,32.20
3809,2279,289,1,92.81
3810,2280,421,1,99.61
3811,2281,80,3,41.86
3812,2281,372,1,380.40
3813,2281,14,1,132.18
3814,2281,360,2,423.31
3815,2282,133,1,14.31
3816,2283,278,1,152.12
3817,2283,402,1,82.12
3818,2284,15,1,147.36
3819,2285,426,3,174.47
3820,2286,296,1,82.05
3821,2287,484,3,83.63
3822,2288,435,1,296.47
3823,2289,417,1,101.72
3824,2289,264,2,12.49
3825,2290,120,2,54.47
3826,2291,253,1,116.91
3827,2292,345,1,249.03
3828,2292,218,2,26.53
3829,2293,235,1,49.04
3830,2293,19,1,78.40
3831,2293,39,2,109.97
3832,2294,148,1,23.73
3833,2294,269,1,87.59
3834,2294,76,2,53.05
3835,2295,465,1,733.38
3836,2296,466,2,291.18
3837,2296,100,1,56.23
3838,2297,271,1,31.51
3839,2298,338,2,44.71
3840,2298,408,2,71.62
3841,2298,244,1,38.94
3842,2299,140,1,38.54
3843,2300,283,1,273.48
3844,2301,373,1,277.72
3845,2301,61,1,116.34
3846,2302,138,1,15.71
3847,2302,284,3,246.84
3848,2303,92,2,40.26
3849,2303,352,3,118.41
3850,2304,27,1,67.22
3851,2305,96,1,15.77
3852,2306,186,1,138.53
3853,2307,58,1,243.06
3854,2308,101,1,68.61
3855,2309,338,1,44.71
3856,2310,314,1,245.15
3857,2311,186,1,138.53
3858,2312,111,1,136.06
3859,2313,341,1,212.87
3860,2313,106,1,68.10
3861,2313,36,2,110.83
3862,2313,77,1,44.81
3863,2314,52,1,49.59
3864,2315,431,3,306.08
3865,2315,333,1,59.89
3866,2316,291,1,264.92
3867,2317,494,3,32.20
3868,2318,253,1,116.91
3869,2319,284,1,246.84
3870,2319,383,1,145.44
3871,2320,68,1,95.92
3872,2321,357,1,164.21
3873,2322,470,1,293.03
3874,2322,66,1,98.20
3875,2323,257,1,50.38
3876,2323,427,1,30.76
3877,2323,334,1,259.26
3878,2323,105,1,76.79
3879,2324,83,1,54.76
3880,2325,306,2,733.71
3881,2326,223,1,47.33
3882,2326,396,1,145.05
3883,2327,113,1,14.89
3884,2327,56,1,29.26
3885,2328,233,1,54.65
3886,2328,35,1,25.13
3887,2329,270,1,58.55
3888,2329,207,1,45.80
3889,2330,226,2,53.93
3890,2331,406,1,93.50
3891,2331,106,1,68.10
3892,2332,284,2,246.84
3893,2332,239,1,41.19
3894,2333,120,1,54.47
3895,2334,357,1,164.21
3896,2334,358,2,61.70
3897,2334,364,1,39.94
3898,2334,208,1,74.84
3899,2335,132,1,27.44
3900,2335,28,1,63.23
3901,2336,17,1,70.78
3902,2336,297,1,248.41
3903,2337,300,1,98.52
3904,2338,455,1,36.77
3905,2339,491,1,136.10
3906,2340,318,3,484.99
3907,2340,245,1,28.04
3908,2341,248,3,51.01
3909,2342,324,1,116.05
3910,2342,91,2,45.60
3911,2343,117,1,124.72
3912,2344,35,1,25.13
3913,2344,343,2,206.69
3914,2345,428,1,30.34
3915,2346,299,1,320.93
3916,2346,344,1,34.25
3917,2347,82,1,26.44
3918,2347,75,1,199.22
3919,2348,86,1,72.10
3920,2349,457,1,642.46
3921,2350,397,1,359.49
3922,2351,141,1,37.15
3923,2351,251,1,46.80
3924,2351,326,1,121.01
3925,2351,177,1,149.64
3926,2352,65,1,175.57
3927,2353,145,1,21.39
3928,2354,459,1,54.98
3929,2354,248,2,51.01
3930,2355,404,1,20.75
3931,2356,286,1,33.33
3932,2356,105,3,76.79
3933,2357,482,1,110.65
3934,2358,84,1,13.75
3935,2358,54,1,195.91
3936,2359,256,1,118.62
3937,2359,477,2,167.67
3938,2360,8,1,104.03
3939,2360,154,1,51.73
3940,2361,34,2,99.21
3941,2361,431,1,306.08
3942,2361,348,1,259.09
3943,2362,296,3,82.05
3944,2363,431,1,306.08
3945,2364,151,1,88.65
3946,2365,369,1,252.00
3947,2365,181,3,88.08
3948,2365,9,1,186.61
3949,2365,426,1,174.47
3950,2366,486,1,116.48
3951,2366,165,2,56.73
3952,2367,120,1,54.47
3953,2368,214,3,27.81
3954,2368,232,1,54.03
3955,2368,291,2,264.92
3956,2368,316,2,508.47
3957,2369,116,3,42.34
3958,2369,95,1,14.65
3959,2370,106,2,68.10
3960,2371,158,1,59.52
3961,2371,306,1,733.71
3962,2372,247,2,46.82
3963,2373,296,3,82.05
3964,2374,113,3,14.89
3965,2375,220,1,31.43
3966,2376,197,1,106.92
3967,2377,295,1,229.34
3968,2378,325,2,776.77
3969,2379,153,1,56.30
3970,2379,333,1,59.89
3971,2380,326,1,121.01
3972,2380,438,1,146.97
3973,2381,278,1,152.12
3974,2381,218,2,26.53
3975,2381,383,3,145.44
3976,2382,74,1,249.46
3977,2382,436,1,289.58
3978,2383,48,1,36.80
3979,2384,44,1,89.15
3980,2384,378,1,570.06
3981,2384,176,1,92.15
3982,2385,270,2,58.55
3983,2385,260,1,8.79
3984,2385,370,1,457.03
3985,2385,262,1,44.33
3986,2386,94,1,28.45
3987,2386,464,1,621.22
3988,2387,357,1,164.21
3989,2388,54,1,195.91
3990,2388,246,2,4.66
3991,2389,46,1,60.67
3992,2389,470,1,293.03
3993,2390,3,1,129.57
3994,2390,221,1,24.54
3995,2391,473,1,436.75
3996,2392,64,1,84.69
3997,2392,303,3,469.19
3998,2393,95,1,14.65
3999,2393,427,1,30.76
4000,2393,334,1,259.26
4001,2394,151,2,88.65
4002,2394,304,1,95.30
4003,2395,428,1,30.34
4004,2395,217,1,36.46
4005,2395,14,2,132.18
4006,2396,307,1,597.36
4007,2396,255,1,50.77
4008,2397,31,1,77.88
4009,2398,307,1,597.36
4010,2399,426,3,174.47
4011,2399,344,1,34.25
4012,2399,83,1,54.76
4013,2399,461,1,580.39
4014,2400,125,1,88.48
4015,2400,47,1,84.21
4016,2401,174,1,61.34
4017,2402,22,1,97.96
4018,2402,82,1,26.44
4019,2402,196,1,96.67
4020,2403,107,2,105.49
4021,2404,399,1,304.81
4022,2404,351,1,425.84
4023,2405,470,1,293.03
4024,2406,438,1,146.97
4025,2407,252,1,40.33
4026,2408,420,1,19.28
4027,2409,98,3,73.99
4028,2410,206,2,54.32
4029,2410,465,1,733.38
4030,2410,436,2,289.58
4031,2411,204,3,62.98
4032,2412,251,2,46.80
4033,2412,316,1,508.47
4034,2413,237,1,9.94
4035,2414,500,1,57.90
4036,2414,412,1,35.06
4037,2415,181,3,88.08
4038,2415,286,2,33.33
4039,2415,439,2,95.01
4040,2416,189,1,105.88
4041,2417,408,3,71.62
4042,2418,255,1,50.77
4043,2419,109,1,113.84
4044,2419,313,1,164.16
4045,2420,111,1,136.06
4046,2420,196,1,96.67
4047,2420,151,3,88.65
4048,2421,193,2,136.18
4049,2421,7,1,253.01
4050,2421,101,1,68.61
4051,2422,273,1,59.91
4052,2423,62,1,125.52
4053,2423,472,1,219.94
4054,2423,12,1,173.91
4055,2424,45,1,42.32
4056,2424,324,1,116.05
4057,2424,467,1,282.86
4058,2425,54,2,195.91
4059,2425,85,1,21.11
4060,2426,181,1,88.08
4061,2427,422,1,68.30
4062,2428,83,1,54.76
4063,2428,313,3,164.16
4064,2429,317,2,307.50
4065,2430,223,1,47.33
4066,2431,345,1,249.03
4067,2431,473,2,436.75
4068,2432,265,2,73.53
4069,2432,492,1,164.62
4070,2433,435,1,296.47
4071,2434,420,1,19.28
4072,2435,498,2,46.64
4073,2435,338,1,44.71
4074,2436,420,1,19.28
4075,2436,10,1,115.46
4076,2437,126,3,13.99
4077,2438,230,1,33.40
4078,2438,262,1,44.33
4079,2439,145,3,21.39
4080,2440,223,1,47.33
4081,2440,183,3,83.32
4082,2441,204,1,62.98
4083,2442,158,1,59.52
4084,2442,398,1,347.39
4085,2443,271,1,31.51
4086,2443,18,1,235.54
4087,2444,214,1,27.81
4088,2444,280,2,43.71
4089,2445,481,1,192.96
4090,2446,166,2,22.73
4091,2446,478,2,26.87
4092,2446,214,1,27.81
4093,2447,242,3,5.82
4094,2448,37,1,24.76
4095,2448,316,3,508.47
4096,2449,228,1,57.83
4097,2450,13,2,286.46
4098,2451,278,1,152.12
4099,2451,76,2,53.05
4100,2451,345,1,249.03
4101,2452,304,2,95.30
4102,2453,91,2,45.60
4103,2453,448,1,99.89
4104,2454,144,1,16.90
4105,2454,443,1,94.32
4106,2455,162,1,41.27
4107,2455,271,1,31.51
4108,2456,98,2,73.99
4109,2456,323,1,48.22
4110,2456,133,1,14.31
4111,2457,364,2,39.94
4112,2457,290,1,193.55
4113,2458,201,3,44.52
4114,2459,413,1,39.71
4115,2459,431,1,306.08
4116,2460,140,1,38.54
4117,2461,255,2,50.77
4118,2462,285,1,86.23
4119,2462,365,1,476.93
4120,2463,194,1,118.96
4121,2464,388,2,593.73
4122,2464,224,2,29.97
4123,2464,189,2,105.88
4124,2465,208,2,74.84
4125,2466,142,1,18.32
4126,2467,86,1,72.10
4127,2467,39,1,109.97
4128,2467,257,1,50.38
4129,2467,454,1,601.90
4130,2468,17,1,70.78
4131,2468,321,3,482.00
4132,2469,251,1,46.80
4133,2469,67,1,136.23
4134,2470,223,1,47.33
4135,2470,371,1,269.38
4136,2471,227,2,42.22
4137,2471,47,1,84.21
4138,2472,21,3,130.17
4139,2472,291,1,264.92
4140,2473,375,1,354.93
4141,2474,207,1,45.80
4142,2475,359,1,172.56
4143,2476,134,2,16.76
4144,2476,140,1,38.54
4145,2477,278,1,152.12
4146,2477,497,2,123.88
4147,2477,250,1,32.30
4148,2478,411,1,44.27
4149,2478,352,1,118.41
4150,2479,197,1,106.92
4151,2480,483,2,40.84
4152,2480,30,1,117.65
4153,2480,123,1,14.01
4154,2480,51,1,198.34
4155,2481,468,1,337.76
4156,2481,500,1,57.90
4157,2482,486,2,116.48
4158,2483,363,1,303.30
4159,2484,288,1,236.43
4160,2485,256,1,118.62
4161,2485,418,2,35.15
4162,2485,159,2,76.18
4163,2485,126,1,13.99
4164,2486,354,1,465.08
4165,2487,292,1,120.28
4166,2487,36,2,110.83
4167,2488,113,2,14.89
4168,2489,151,1,88.65
4169,2490,402,3,82.12
4170,2490,417,1,101.72
4171,2490,347,1,308.98
4172,2491,22,1,97.96
4173,2491,1,1,214.47
4174,2492,475,1,425.74
4175,2493,426,2,174.47
4176,2493,180,1,126.79
4177,2493,396,1,145.05
4178,2493,343,1,206.69
4179,2494,275,2,43.90
4180,2495,381,3,447.95
4181,2496,81,3,33.73
4182,2497,267,1,36.13
